Region,Province,Area_display,Year,Price,Households,UnitsPer1k,GRDP_Const2018,Consumption_Const2018,PTI,EmploymentRate_2024_2025_avg,Flood_Index_0to1,StormSurge_Index_0to1,Landslide_Index_0to1,Price_proxy,Households_proxy,Units_proxy,GRDP_proxy,Consumption_proxy,PTI_proxy,Hazard_proxy,AvgIncome_per_HH,Nearest_Fault_Name,Fault_Distance_km,Hazard_source,Flood_Level,StormSurge_Level,Landslide_Level,Fault_Proximity_Level,Flood_Tooltip,StormSurge_Tooltip,Landslide_Tooltip,Fault_Tooltip,Flood_Tooltip_ASCII,StormSurge_Tooltip_ASCII,Landslide_Tooltip_ASCII,Fault_Tooltip_ASCII,Flood_Level_tips,Flood_Level_Num,Landslide_Level_tips,Landslide_Level_Num,StormSurge_Level_tips,StormSurge_Level_Num,Flood_Level_Simple,StormSurge_Level_Simple,Landslide_Level_Simple,Fault_Proximity_Index,Fault_Proximity_Level_Simple,AvgIncome_per_HH_city,AvgIncome_per_HH_prov,AvgIncome_per_HH_ncr,name_key,prov_key,Area_slug,City,Flood_Level_tips_ascii,StormSurge_Level_tips_ascii,Landslide_Level_tips_ascii
Region IV-A,Cavite,General Trias,2028,15429679.790195497,185966.5408244841,1265969.9147982833,489486704.13051057,21945.650710895028,20.0,94.22317323191902,0.2,0.2,0.2,True,True,True,True,True,True,True,485499.89058473794,Valley Fault System,13.1,City,Low,Low,Low,,Flood risk — Level: Low (index 0.20),Storm-surge risk — Level: High (index 1.00),Landslide risk — Level: Low (index 0.20),Nearest fault: 13.1 at 14.5 km — Level: Low (index 0.07),Flood risk Level: Low (index 0.20),Storm-surge risk Level: High (index 1.00),Landslide risk Level: Low (index 0.20),Nearest fault: 13.1 at 14.5 km Level: Low (index 0.07),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Low (NOAH level 1/3, index 0.20)",0.2,Low,Low,Low,0.5633333333333334,Low,485499.89058473794,485499.89058473794,620121.2826497357,general trias,cavite,general-trias,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: Low (NOAH level 1/3, index 0.20)","Landslide: Low (NOAH level 1/3, index 0.20)"
Region IV-A,Cavite,General Trias,2029,15705998.963532962,190595.70860239607,1290480.124346886,502627948.1672799,22144.20182836916,20.0,94.22317323191902,0.2,0.2,0.2,True,True,True,True,True,True,True,502130.60953917314,Valley Fault System,13.1,City,Low,Low,Low,,Flood risk — Level: Low (index 0.20),Storm-surge risk — Level: High (index 1.00),Landslide risk — Level: Low (index 0.20),Nearest fault: 13.1 at 14.5 km — Level: Low (index 0.07),Flood risk Level: Low (index 0.20),Storm-surge risk Level: High (index 1.00),Landslide risk Level: Low (index 0.20),Nearest fault: 13.1 at 14.5 km Level: Low (index 0.07),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Low (NOAH level 1/3, index 0.20)",0.2,Low,Low,Low,0.5633333333333334,Low,502130.60953917314,502130.60953917314,645530.2034417075,general trias,cavite,general-trias,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: Low (NOAH level 1/3, index 0.20)","Landslide: Low (NOAH level 1/3, index 0.20)"
Region IV-A,Cavite,Imus,2024,14317432.620023375,168545.3233438522,1172486.4280043798,436921727.98342896,21169.089981237445,20.0,94.22317323191902,0.2,0.2,0.2,True,True,True,True,True,True,True,424310.5025136582,Valley Fault System,9.2,City,Low,Low,Low,,Flood risk — Level: Low (index 0.20),Storm-surge risk — Level: High (index 1.00),Landslide risk — Level: Low (index 0.20),Nearest fault: 9.2 at 14.5 km — Level: Low (index 0.07),Flood risk Level: Low (index 0.20),Storm-surge risk Level: High (index 1.00),Landslide risk Level: Low (index 0.20),Nearest fault: 9.2 at 14.5 km Level: Low (index 0.07),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Low (NOAH level 1/3, index 0.20)",0.2,Low,Low,Low,0.6933333333333334,Low,424310.5025136582,424310.5025136582,528100.9087916539,imus,cavite,imus,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: Low (NOAH level 1/3, index 0.20)","Landslide: Low (NOAH level 1/3, index 0.20)"
Region IV-A,Cavite,Imus,2025,14596735.979606183,172741.6111950798,1195190.926837667,450062972.0201982,21360.61524184858,20.0,94.22317323191902,0.2,0.2,0.2,True,True,True,True,True,True,True,438843.2142699474,Valley Fault System,9.2,City,Low,Low,Low,,Flood risk — Level: Low (index 0.20),Storm-surge risk — Level: High (index 1.00),Landslide risk — Level: Low (index 0.20),Nearest fault: 9.2 at 14.5 km — Level: Low (index 0.07),Flood risk Level: Low (index 0.20),Storm-surge risk Level: High (index 1.00),Landslide risk Level: Low (index 0.20),Nearest fault: 9.2 at 14.5 km Level: Low (index 0.07),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Low (NOAH level 1/3, index 0.20)",0.2,Low,Low,Low,0.6933333333333334,Low,438843.2142699474,438843.2142699474,549739.3761964802,imus,cavite,imus,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: Low (NOAH level 1/3, index 0.20)","Landslide: Low (NOAH level 1/3, index 0.20)"
Region IV-A,Cavite,Imus,2026,14875142.912948811,177042.17521089475,1218334.0128189556,463204216.0569676,21553.8733084275,20.0,94.22317323191902,0.2,0.2,0.2,True,True,True,True,True,True,True,453874.18468508846,Valley Fault System,9.2,City,Low,Low,Low,,Flood risk — Level: Low (index 0.20),Storm-surge risk — Level: High (index 1.00),Landslide risk — Level: Low (index 0.20),Nearest fault: 9.2 at 14.5 km — Level: Low (index 0.07),Flood risk Level: Low (index 0.20),Storm-surge risk Level: High (index 1.00),Landslide risk Level: Low (index 0.20),Nearest fault: 9.2 at 14.5 km Level: Low (index 0.07),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Low (NOAH level 1/3, index 0.20)",0.2,Low,Low,Low,0.6933333333333334,Low,453874.18468508846,453874.18468508846,572264.4606546622,imus,cavite,imus,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: Low (NOAH level 1/3, index 0.20)","Landslide: Low (NOAH level 1/3, index 0.20)"
Region IV-A,Cavite,Imus,2027,15152758.251427278,181449.60165791976,1241924.13747653,476345460.0937413,21748.879858365908,20.0,94.22317323191902,0.2,0.2,0.2,True,True,True,True,True,True,True,469420.5141603017,Valley Fault System,9.2,City,Low,Low,Low,,Flood risk — Level: Low (index 0.20),Storm-surge risk — Level: High (index 1.00),Landslide risk — Level: Low (index 0.20),Nearest fault: 9.2 at 14.5 km — Level: Low (index 0.07),Flood risk Level: Low (index 0.20),Storm-surge risk Level: High (index 1.00),Landslide risk Level: Low (index 0.20),Nearest fault: 9.2 at 14.5 km Level: Low (index 0.07),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Low (NOAH level 1/3, index 0.20)",0.2,Low,Low,Low,0.6933333333333334,Low,469420.5141603017,469420.5141603017,595712.4905153749,imus,cavite,imus,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: Low (NOAH level 1/3, index 0.20)","Landslide: Low (NOAH level 1/3, index 0.20)"
Region IV-A,Cavite,Imus,2028,15429679.790195497,185966.5408244841,1265969.9147982833,489486704.13051057,21945.650710895028,20.0,94.22317323191902,0.2,0.2,0.2,True,True,True,True,True,True,True,485499.89058473794,Valley Fault System,9.2,City,Low,Low,Low,,Flood risk — Level: Low (index 0.20),Storm-surge risk — Level: High (index 1.00),Landslide risk — Level: Low (index 0.20),Nearest fault: 9.2 at 14.5 km — Level: Low (index 0.07),Flood risk Level: Low (index 0.20),Storm-surge risk Level: High (index 1.00),Landslide risk Level: Low (index 0.20),Nearest fault: 9.2 at 14.5 km Level: Low (index 0.07),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Low (NOAH level 1/3, index 0.20)",0.2,Low,Low,Low,0.6933333333333334,Low,485499.89058473794,485499.89058473794,620121.2826497357,imus,cavite,imus,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: Low (NOAH level 1/3, index 0.20)","Landslide: Low (NOAH level 1/3, index 0.20)"
Region IV-A,Cavite,Imus,2029,15705998.963532962,190595.70860239607,1290480.124346886,502627948.1672799,22144.20182836916,20.0,94.22317323191902,0.2,0.2,0.2,True,True,True,True,True,True,True,502130.60953917314,Valley Fault System,9.2,City,Low,Low,Low,,Flood risk — Level: Low (index 0.20),Storm-surge risk — Level: High (index 1.00),Landslide risk — Level: Low (index 0.20),Nearest fault: 9.2 at 14.5 km — Level: Low (index 0.07),Flood risk Level: Low (index 0.20),Storm-surge risk Level: High (index 1.00),Landslide risk Level: Low (index 0.20),Nearest fault: 9.2 at 14.5 km Level: Low (index 0.07),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Low (NOAH level 1/3, index 0.20)",0.2,Low,Low,Low,0.6933333333333334,Low,502130.60953917314,502130.60953917314,645530.2034417075,imus,cavite,imus,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: Low (NOAH level 1/3, index 0.20)","Landslide: Low (NOAH level 1/3, index 0.20)"
NCR,Metro Manila,Las Piñas,2024,23859242.76031225,166646.33908520843,149919.23775191102,380720786.2901936,236601.1090121588,20.0,94.22317323191902,0.2,1.0,0.2,True,True,True,True,True,True,True,580972.55860206,Valley Fault System,3.7,City,Low,High,Low,,Flood risk — Level: Low (index 0.20),Storm-surge risk — Level: High (index 1.00),Landslide risk — Level: Low (index 0.20),Nearest fault: 3.7 at 3.7 km — Level: Low (index 0.27),Flood risk Level: Low (index 0.20),Storm-surge risk Level: High (index 1.00),Landslide risk Level: Low (index 0.20),Nearest fault: 3.7 at 3.7 km Level: Low (index 0.27),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: High (NOAH level 3/3, index 1.00)",0.8,Low,High,Low,0.8766666666666667,Low,580972.55860206,545677.0365171637,528100.9087916539,las pinas,metro manila,las-pi-as,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: High (NOAH level 3/3, index 1.00)","Landslide: Low (NOAH level 1/3, index 0.20)"
NCR,Metro Manila,Las Piñas,2025,24179657.69926553,167279.3062894899,150362.13025318796,387742364.9473362,238598.1624837792,20.0,94.22317323191902,0.2,1.0,0.2,True,True,True,True,True,True,True,604777.3950701011,Valley Fault System,3.7,City,Low,High,Low,,Flood risk — Level: Low (index 0.20),Storm-surge risk — Level: High (index 1.00),Landslide risk — Level: Low (index 0.20),Nearest fault: 3.7 at 3.7 km — Level: Low (index 0.27),Flood risk Level: Low (index 0.20),Storm-surge risk Level: High (index 1.00),Landslide risk Level: Low (index 0.20),Nearest fault: 3.7 at 3.7 km Level: Low (index 0.27),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: High (NOAH level 3/3, index 1.00)",0.8,Low,High,Low,0.8766666666666667,Low,604777.3950701011,568035.6702018811,549739.3761964802,las pinas,metro manila,las-pi-as,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: High (NOAH level 3/3, index 1.00)","Landslide: Low (NOAH level 1/3, index 0.20)"
NCR,Metro Manila,Las Piñas,2026,24500357.406838182,167914.6776718882,150806.3311507096,394763943.6044789,240612.07226932416,20.0,94.22317323191902,0.2,1.0,0.2,True,True,True,True,True,True,True,629557.6136467753,Valley Fault System,3.7,City,Low,High,Low,,Flood risk — Level: Low (index 0.20),Storm-surge risk — Level: High (index 1.00),Landslide risk — Level: Low (index 0.20),Nearest fault: 3.7 at 3.7 km — Level: Low (index 0.27),Flood risk Level: Low (index 0.20),Storm-surge risk Level: High (index 1.00),Landslide risk Level: Low (index 0.20),Nearest fault: 3.7 at 3.7 km Level: Low (index 0.27),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: High (NOAH level 3/3, index 1.00)",0.8,Low,High,Low,0.8766666666666667,Low,629557.6136467753,591310.4291159748,572264.4606546622,las pinas,metro manila,las-pi-as,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: High (NOAH level 3/3, index 1.00)","Landslide: Low (NOAH level 1/3, index 0.20)"
NCR,Metro Manila,Las Piñas,2027,24821383.32384282,168552.4623641127,151251.8443097497,401785522.2616234,242642.9806460661,20.0,94.22317323191902,0.2,1.0,0.2,True,True,True,True,True,True,True,655353.1797508475,Valley Fault System,3.7,City,Low,High,Low,,Flood risk — Level: Low (index 0.20),Storm-surge risk — Level: High (index 1.00),Landslide risk — Level: Low (index 0.20),Nearest fault: 3.7 at 3.7 km — Level: Low (index 0.27),Flood risk Level: Low (index 0.20),Storm-surge risk Level: High (index 1.00),Landslide risk Level: Low (index 0.20),Nearest fault: 3.7 at 3.7 km Level: Low (index 0.27),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: High (NOAH level 3/3, index 1.00)",0.8,Low,High,Low,0.8766666666666667,Low,655353.1797508475,615538.8506800202,595712.4905153749,las pinas,metro manila,las-pi-as,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: High (NOAH level 3/3, index 1.00)","Landslide: Low (NOAH level 1/3, index 0.20)"
NCR,Metro Manila,Las Piñas,2028,25142775.32681592,169192.66953255702,151698.67360700067,408807100.918766,244691.0310921803,20.0,94.22317323191902,0.2,1.0,0.2,True,True,True,True,True,True,True,682205.6963487314,Valley Fault System,3.7,City,Low,High,Low,,Flood risk — Level: Low (index 0.20),Storm-surge risk — Level: High (index 1.00),Landslide risk — Level: Low (index 0.20),Nearest fault: 3.7 at 3.7 km — Level: Low (index 0.27),Flood risk Level: Low (index 0.20),Storm-surge risk Level: High (index 1.00),Landslide risk Level: Low (index 0.20),Nearest fault: 3.7 at 3.7 km Level: Low (index 0.27),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: High (NOAH level 3/3, index 1.00)",0.8,Low,High,Low,0.8766666666666667,Low,682205.6963487314,640760.0103771647,620121.2826497357,las pinas,metro manila,las-pi-as,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: High (NOAH level 3/3, index 1.00)","Landslide: Low (NOAH level 1/3, index 0.20)"
NCR,Metro Manila,Las Piñas,2029,25464571.82696697,169835.3083784316,152146.8229306077,415828679.5759087,246756.3682968842,20.0,94.22317323191902,0.2,1.0,0.2,True,True,True,True,True,True,True,710158.4710515919,Valley Fault System,3.7,City,Low,High,Low,,Flood risk — Level: Low (index 0.20),Storm-surge risk — Level: High (index 1.00),Landslide risk — Level: Low (index 0.20),Nearest fault: 3.7 at 3.7 km — Level: Low (index 0.27),Flood risk Level: Low (index 0.20),Storm-surge risk Level: High (index 1.00),Landslide risk Level: Low (index 0.20),Nearest fault: 3.7 at 3.7 km Level: Low (index 0.27),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: High (NOAH level 3/3, index 1.00)",0.8,Low,High,Low,0.8766666666666667,Low,710158.4710515919,667014.5847739162,645530.2034417075,las pinas,metro manila,las-pi-as,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: High (NOAH level 3/3, index 1.00)","Landslide: Low (NOAH level 1/3, index 0.20)"
Region IV-A,Batangas,Lipa,2024,14317432.620023375,256959.6046399912,762956.8425028953,1019484031.9613342,49394.54328955404,20.0,94.22317323191902,0.6,0.6,0.2,True,True,True,True,True,True,True,403093.3429186802,Valley Fault System,21.6,Province-inherited,Medium,Medium,Low,,Flood risk — Level: Medium (index 0.60),Storm-surge risk — Level: Medium (index 0.60),Landslide risk — Level: Low (index 0.20),Nearest fault: 21.6 at 10.5 km — Level: Low (index 0.10),Flood risk Level: Medium (index 0.60),Storm-surge risk Level: Medium (index 0.60),Landslide risk Level: Low (index 0.20),Nearest fault: 21.6 at 10.5 km Level: Low (index 0.10),"Flood: Medium (NOAH level 2/3, index 0.60)",0.5,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Medium (NOAH level 2/3, index 0.60)",0.5,Medium,Medium,Low,0.2799999999999999,Low,403093.3429186802,403093.3429186802,528100.9087916539,lipa,batangas,lipa,,"Flood: Medium (NOAH level 2/3, index 0.60)","StormSurge: Medium (NOAH level 2/3, index 0.60)","Landslide: Low (NOAH level 1/3, index 0.20)"
Region IV-A,Batangas,Lipa,2025,14596735.979606183,263357.15068763355,777731.0457062015,1050146934.713796,49841.43556431335,20.0,94.22317323191902,0.6,0.6,0.2,True,True,True,True,True,True,True,416899.3631062849,Valley Fault System,21.6,Province-inherited,Medium,Medium,Low,,Flood risk — Level: Medium (index 0.60),Storm-surge risk — Level: Medium (index 0.60),Landslide risk — Level: Low (index 0.20),Nearest fault: 21.6 at 10.5 km — Level: Low (index 0.10),Flood risk Level: Medium (index 0.60),Storm-surge risk Level: Medium (index 0.60),Landslide risk Level: Low (index 0.20),Nearest fault: 21.6 at 10.5 km Level: Low (index 0.10),"Flood: Medium (NOAH level 2/3, index 0.60)",0.5,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Medium (NOAH level 2/3, index 0.60)",0.5,Medium,Medium,Low,0.2799999999999999,Low,416899.3631062849,416899.3631062849,549739.3761964802,lipa,batangas,lipa,,"Flood: Medium (NOAH level 2/3, index 0.60)","StormSurge: Medium (NOAH level 2/3, index 0.60)","Landslide: Low (NOAH level 1/3, index 0.20)"
Region IV-A,Batangas,Lipa,2026,14875142.912948811,269913.67333275214,792790.645019526,1080809837.4662578,50292.37105299752,20.0,94.22317323191902,0.6,0.6,0.2,True,True,True,True,True,True,True,431178.7271004765,Valley Fault System,21.6,Province-inherited,Medium,Medium,Low,,Flood risk — Level: Medium (index 0.60),Storm-surge risk — Level: Medium (index 0.60),Landslide risk — Level: Low (index 0.20),Nearest fault: 21.6 at 10.5 km — Level: Low (index 0.10),Flood risk Level: Medium (index 0.60),Storm-surge risk Level: Medium (index 0.60),Landslide risk Level: Low (index 0.20),Nearest fault: 21.6 at 10.5 km Level: Low (index 0.10),"Flood: Medium (NOAH level 2/3, index 0.60)",0.5,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Medium (NOAH level 2/3, index 0.60)",0.5,Medium,Medium,Low,0.2799999999999999,Low,431178.7271004765,431178.7271004765,572264.4606546622,lipa,batangas,lipa,,"Flood: Medium (NOAH level 2/3, index 0.60)","StormSurge: Medium (NOAH level 2/3, index 0.60)","Landslide: Low (NOAH level 1/3, index 0.20)"
Region IV-A,Batangas,Lipa,2027,15152758.251427278,276633.115526926,808141.1399959382,1111472740.2187295,50747.38633618712,20.0,94.22317323191902,0.6,0.6,0.2,True,True,True,True,True,True,True,445947.6802165434,Valley Fault System,21.6,Province-inherited,Medium,Medium,Low,,Flood risk — Level: Medium (index 0.60),Storm-surge risk — Level: Medium (index 0.60),Landslide risk — Level: Low (index 0.20),Nearest fault: 21.6 at 10.5 km — Level: Low (index 0.10),Flood risk Level: Medium (index 0.60),Storm-surge risk Level: Medium (index 0.60),Landslide risk Level: Low (index 0.20),Nearest fault: 21.6 at 10.5 km Level: Low (index 0.10),"Flood: Medium (NOAH level 2/3, index 0.60)",0.5,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Medium (NOAH level 2/3, index 0.60)",0.5,Medium,Medium,Low,0.2799999999999999,Low,445947.6802165434,445947.6802165434,595712.4905153749,lipa,batangas,lipa,,"Flood: Medium (NOAH level 2/3, index 0.60)","StormSurge: Medium (NOAH level 2/3, index 0.60)","Landslide: Low (NOAH level 1/3, index 0.20)"
Region IV-A,Batangas,Lipa,2028,15429679.790195497,283519.51782748307,823788.1359037356,1142135642.9711914,51206.51832542173,20.0,94.22317323191902,0.6,0.6,0.2,True,True,True,True,True,True,True,461223.02588104346,Valley Fault System,21.6,Province-inherited,Medium,Medium,Low,,Flood risk — Level: Medium (index 0.60),Storm-surge risk — Level: Medium (index 0.60),Landslide risk — Level: Low (index 0.20),Nearest fault: 21.6 at 10.5 km — Level: Low (index 0.10),Flood risk Level: Medium (index 0.60),Storm-surge risk Level: Medium (index 0.60),Landslide risk Level: Low (index 0.20),Nearest fault: 21.6 at 10.5 km Level: Low (index 0.10),"Flood: Medium (NOAH level 2/3, index 0.60)",0.5,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Medium (NOAH level 2/3, index 0.60)",0.5,Medium,Medium,Low,0.2799999999999999,Low,461223.02588104346,461223.02588104346,620121.2826497357,lipa,batangas,lipa,,"Flood: Medium (NOAH level 2/3, index 0.60)","StormSurge: Medium (NOAH level 2/3, index 0.60)","Landslide: Low (NOAH level 1/3, index 0.20)"
