RDMD_ID,Region,Household Unique Sequential Number,Final Weight Based on Projection (provincial projections),Survey Month,Survey Year,Psu Number,Household Size,C09-Work Indicator,"C11 - Location of Work (Province, Municipality)"
10277,5,2582,709.2395,12,2023,99,6,2,N/A
10278,5,2582,785.3804,12,2023,99,6,2,N/A
10279,5,2582,785.3804,12,2023,99,6,2,N/A
10280,5,2582,785.3804,12,2023,99,6,2,N/A
10281,5,2582,858.9848,12,2023,99,6,N/A,N/A
10282,5,2583,354.3188,12,2023,99,3,1,2002
10283,5,2583,550.7915,12,2023,99,3,2,N/A
10284,5,2583,709.2395,12,2023,99,3,1,2011
10285,5,2584,768.2899,12,2023,99,5,2,N/A
10286,5,2584,497.8127,12,2023,99,5,1,2002
10287,5,2584,785.3804,12,2023,99,5,2,N/A
10288,5,2584,858.9848,12,2023,99,5,N/A,N/A
10289,5,2584,858.9848,12,2023,99,5,N/A,N/A
10290,5,2585,831.8327,12,2023,155,5,1,2004
10291,5,2585,538.9851,12,2023,155,5,1,2004
10292,5,2585,930.0287,12,2023,155,5,2,N/A
10293,5,2585,850.3367,12,2023,155,5,2,N/A
10294,5,2585,930.0287,12,2023,155,5,N/A,N/A
10295,5,2586,565.8417,12,2023,155,7,1,2004
10296,5,2586,470.9346,12,2023,155,7,1,2004
10297,5,2586,850.3367,12,2023,155,7,1,2004
10298,5,2586,850.3367,12,2023,155,7,2,N/A
10299,5,2586,930.0287,12,2023,155,7,2,N/A
10300,5,2586,930.0287,12,2023,155,7,2,N/A
10301,5,2586,850.3367,12,2023,155,7,2,N/A
10302,5,2587,565.8417,12,2023,155,6,1,2004
10303,5,2587,470.9346,12,2023,155,6,1,2004
10304,5,2587,814.8719,12,2023,155,6,2,N/A
10305,5,2587,604.6327,12,2023,155,6,2,N/A
10306,5,2587,930.0287,12,2023,155,6,2,N/A
10307,5,2587,930.0287,12,2023,155,6,2,N/A
10308,5,2588,773.746,12,2023,155,5,1,2004
10309,5,2588,538.9851,12,2023,155,5,2,N/A
10310,5,2588,930.0287,12,2023,155,5,2,N/A
10311,5,2588,930.0287,12,2023,155,5,2,N/A
10312,5,2588,850.3367,12,2023,155,5,N/A,N/A
10313,5,2589,773.746,12,2023,155,3,2,2004
10314,5,2589,767.8985,12,2023,155,3,1,2004
10315,5,2589,850.3367,12,2023,155,3,2,N/A
10316,5,2590,383.6233,12,2023,155,7,1,2004
10317,5,2590,470.9346,12,2023,155,7,2,N/A
10318,5,2590,604.6327,12,2023,155,7,2,N/A
10319,5,2590,604.6327,12,2023,155,7,2,N/A
10320,5,2590,814.8719,12,2023,155,7,1,2004
10321,5,2590,814.8719,12,2023,155,7,1,2004
10322,5,2590,850.3367,12,2023,155,7,2,N/A
10323,5,2591,383.6233,12,2023,155,9,1,2004
10324,5,2591,470.9346,12,2023,155,9,1,2004
10325,5,2591,767.8985,12,2023,155,9,1,2006
10326,5,2591,831.8327,12,2023,155,9,1,2004
10327,5,2591,814.8719,12,2023,155,9,1,2004
10328,5,2591,604.6327,12,2023,155,9,1,2011
10329,5,2591,604.6327,12,2023,155,9,2,N/A
10330,5,2591,604.6327,12,2023,155,9,2,N/A
10331,5,2591,930.0287,12,2023,155,9,2,N/A
10332,5,2592,565.8417,12,2023,155,7,1,2004
10333,5,2592,470.9346,12,2023,155,7,2,N/A
10334,5,2592,767.8985,12,2023,155,7,2,N/A
10335,5,2592,604.6327,12,2023,155,7,2,2004
10336,5,2592,604.6327,12,2023,155,7,2,N/A
10337,5,2592,814.8719,12,2023,155,7,1,2004
10338,5,2592,930.0287,12,2023,155,7,2,N/A
10339,5,2593,831.8327,12,2023,155,4,1,2004
10340,5,2593,538.9851,12,2023,155,4,1,2004
10341,5,2593,850.3367,12,2023,155,4,2,N/A
10342,5,2593,850.3367,12,2023,155,4,2,N/A
10343,5,2594,831.8327,12,2023,155,5,1,2004
10344,5,2594,850.3367,12,2023,155,5,1,2004
10345,5,2594,930.0287,12,2023,155,5,2,N/A
10346,5,2594,850.3367,12,2023,155,5,2,N/A
10347,5,2594,930.0287,12,2023,155,5,2,N/A
10348,5,2595,768.3728,12,2023,43,5,1,2005
10349,5,2595,762.5658,12,2023,43,5,1,2005
10350,5,2595,844.4315,12,2023,43,5,2,N/A
10351,5,2595,923.5701,12,2023,43,5,2,N/A
10352,5,2595,844.4315,12,2023,43,5,N/A,N/A
10353,5,2596,809.213,12,2023,43,5,1,2005
10354,5,2596,535.2422,12,2023,43,5,2,N/A
10355,5,2596,809.213,12,2023,43,5,1,2005
10356,5,2596,844.4315,12,2023,43,5,1,2005
10357,5,2596,923.5701,12,2023,43,5,N/A,N/A
10358,5,2597,768.3728,12,2023,43,6,1,2005
10359,5,2597,762.5658,12,2023,43,6,2,N/A
10360,5,2597,600.4338,12,2023,43,6,2,N/A
10361,5,2597,844.4315,12,2023,43,6,1,2005
10362,5,2597,844.4315,12,2023,43,6,2,N/A
10363,5,2597,844.4315,12,2023,43,6,N/A,N/A
10364,5,2598,380.9593,12,2023,43,5,1,2005
10365,5,2598,458.1303,12,2023,43,5,1,2005
10366,5,2598,762.5658,12,2023,43,5,1,2005
10367,5,2598,923.5701,12,2023,43,5,N/A,N/A
10368,5,2598,762.5658,12,2023,43,5,1,2002
10369,5,2599,561.9122,12,2023,43,4,1,2005
10370,5,2599,467.6642,12,2023,43,4,1,2005
10371,5,2599,600.4338,12,2023,43,4,2,N/A
10372,5,2599,844.4315,12,2023,43,4,2,N/A
10373,5,2600,380.9593,12,2023,43,7,1,2005
10374,5,2600,535.2422,12,2023,43,7,1,2005
10375,5,2600,809.213,12,2023,43,7,2,N/A
10376,5,2600,809.213,12,2023,43,7,2,N/A
10377,5,2600,844.4315,12,2023,43,7,2,N/A
10378,5,2600,844.4315,12,2023,43,7,2,N/A
10379,5,2600,844.4315,12,2023,43,7,N/A,N/A
10380,5,2601,380.9593,12,2023,43,3,1,2005
10381,5,2601,458.1303,12,2023,43,3,1,2005
10382,5,2601,380.9593,12,2023,43,3,2,N/A
10383,5,2602,768.3728,12,2023,43,7,1,2005
10384,5,2602,535.2422,12,2023,43,7,2,N/A
10385,5,2602,844.4315,12,2023,43,7,1,2005
10386,5,2602,844.4315,12,2023,43,7,1,2005
10387,5,2602,923.5701,12,2023,43,7,2,N/A
10388,5,2602,844.4315,12,2023,43,7,2,N/A
10389,5,2602,923.5701,12,2023,43,7,N/A,N/A
10390,5,2603,458.1303,12,2023,43,2,2,N/A
10391,5,2603,923.5701,12,2023,43,2,N/A,N/A
10392,5,2604,826.0561,12,2023,43,5,1,2005
10393,5,2604,762.5658,12,2023,43,5,2,N/A
10394,5,2604,923.5701,12,2023,43,5,2,N/A
10395,5,2604,844.4315,12,2023,43,5,2,N/A
10396,5,2604,923.5701,12,2023,43,5,N/A,N/A
10397,5,2605,561.9122,12,2023,43,6,1,2005
10398,5,2605,535.2422,12,2023,43,6,2,N/A
10399,5,2605,600.4338,12,2023,43,6,2,N/A
10400,5,2605,809.213,12,2023,43,6,2,N/A
10401,5,2605,923.5701,12,2023,43,6,2,N/A
10402,5,2605,844.4315,12,2023,43,6,N/A,N/A
10403,5,2606,380.9593,12,2023,43,2,1,2005
10404,5,2606,458.1303,12,2023,43,2,1,2005
10405,5,2607,794.0926,12,2023,323,5,2,N/A
10406,5,2607,515.0302,12,2023,323,5,1,2008
10407,5,2607,577.7601,12,2023,323,5,2,N/A
10408,5,2607,812.5439,12,2023,323,5,2,N/A
10409,5,2607,577.7601,12,2023,323,5,2,N/A
10410,5,2608,794.0926,12,2023,323,2,2,N/A
10411,5,2608,440.8303,12,2023,323,2,2,N/A
10412,5,2609,366.5734,12,2023,323,2,1,2008
10413,5,2609,794.8623,12,2023,323,2,1,2011
10414,5,2610,440.8303,12,2023,323,3,1,2008
10415,5,2610,577.7601,12,2023,323,3,2,N/A
10416,5,2610,812.5439,12,2023,323,3,N/A,N/A
10417,5,2611,515.0302,12,2023,323,5,1,2008
10418,5,2611,778.6554,12,2023,323,5,2,N/A
10419,5,2611,888.694,12,2023,323,5,2,N/A
10420,5,2611,812.5439,12,2023,323,5,2,N/A
10421,5,2611,888.694,12,2023,323,5,N/A,N/A
10422,5,2612,739.3573,12,2023,323,3,1,2008
10423,5,2612,515.0302,12,2023,323,3,1,2008
10424,5,2612,569.8414,12,2023,323,3,2,N/A
10425,5,2613,739.3573,12,2023,323,3,2,2008
10426,5,2613,794.8623,12,2023,323,3,1,2008
10427,5,2613,794.8623,12,2023,323,3,1,2008
10428,5,2614,794.0926,12,2023,323,2,1,2008
10429,5,2614,440.8303,12,2023,323,2,1,2008
10430,5,2615,366.5734,12,2023,323,8,1,2008
10431,5,2615,440.8303,12,2023,323,8,2,N/A
10432,5,2615,733.7696,12,2023,323,8,1,2008
10433,5,2615,733.7696,12,2023,323,8,2,N/A
10434,5,2615,794.8623,12,2023,323,8,1,2008
10435,5,2615,778.6554,12,2023,323,8,1,2008
10436,5,2615,778.6554,12,2023,323,8,1,2008
10437,5,2615,577.7601,12,2023,323,8,2,N/A
10438,5,2616,366.5734,12,2023,323,3,1,2008
10439,5,2616,450.0041,12,2023,323,3,1,2008
10440,5,2616,778.6554,12,2023,323,3,1,2008
10441,5,2617,366.5734,12,2023,323,4,2,N/A
10442,5,2617,440.8303,12,2023,323,4,1,2011
10443,5,2617,577.7601,12,2023,323,4,1,2008
10444,5,2617,794.8623,12,2023,323,4,1,2011
10445,5,2618,366.5734,12,2023,323,5,1,2008
10446,5,2618,440.8303,12,2023,323,5,1,2008
10447,5,2618,794.8623,12,2023,323,5,1,2008
10448,5,2618,733.7696,12,2023,323,5,2,N/A
10449,5,2618,812.5439,12,2023,323,5,N/A,N/A
10450,5,2619,739.3573,12,2023,323,6,1,2008
10451,5,2619,515.0302,12,2023,323,6,2,N/A
10452,5,2619,778.6554,12,2023,323,6,1,2008
10453,5,2619,888.694,12,2023,323,6,2,N/A
10454,5,2619,812.5439,12,2023,323,6,2,N/A
10455,5,2619,812.5439,12,2023,323,6,2,N/A
10456,5,2620,540.6932,12,2023,323,4,1,2008
10457,5,2620,450.0041,12,2023,323,4,1,2008
10458,5,2620,577.7601,12,2023,323,4,2,N/A
10459,5,2620,778.6554,12,2023,323,4,2,N/A
10460,5,2621,794.8623,12,2023,323,4,1,2008
10461,5,2621,733.7696,12,2023,323,4,2,N/A
10462,5,2621,812.5439,12,2023,323,4,2,N/A
10463,5,2621,812.5439,12,2023,323,4,N/A,N/A
10464,5,2622,455.2368,12,2023,267,2,1,2011
10465,5,2622,804.105,12,2023,267,2,2,N/A
10466,5,2623,370.8359,12,2023,267,5,1,2011
10467,5,2623,455.2368,12,2023,267,5,1,2011
10468,5,2623,742.3018,12,2023,267,5,1,2011
10469,5,2623,584.4782,12,2023,267,5,2,N/A
10470,5,2623,584.4782,12,2023,267,5,1,2011
10471,5,2624,803.3263,12,2023,267,3,2,N/A
10472,5,2624,445.9563,12,2023,267,3,2,N/A
10473,5,2624,747.9545,12,2023,267,3,1,2011
10474,5,2625,546.9803,12,2023,267,4,1,2011
10475,5,2625,455.2368,12,2023,267,4,2,N/A
10476,5,2625,584.4782,12,2023,267,4,2,N/A
10477,5,2625,584.4782,12,2023,267,4,2,N/A
10478,5,2626,804.105,12,2023,267,2,1,2011
10479,5,2626,804.105,12,2023,267,2,1,2011
10480,5,2627,370.8359,12,2023,267,7,2,N/A
10481,5,2627,445.9563,12,2023,267,7,2,N/A
10482,5,2627,804.105,12,2023,267,7,1,2011
10483,5,2627,521.019,12,2023,267,7,2,N/A
10484,5,2627,899.0277,12,2023,267,7,2,N/A
10485,5,2627,899.0277,12,2023,267,7,2,N/A
10486,5,2627,899.0277,12,2023,267,7,2,N/A
10487,5,2628,546.9803,12,2023,267,6,2,N/A
10488,5,2628,455.2368,12,2023,267,6,1,2011
10489,5,2628,804.105,12,2023,267,6,1,2009
10490,5,2628,584.4782,12,2023,267,6,2,N/A
10491,5,2628,742.3018,12,2023,267,6,1,503
10492,5,2628,742.3018,12,2023,267,6,2,N/A
10493,5,2629,455.2368,12,2023,267,5,1,2011
10494,5,2629,742.3018,12,2023,267,5,1,2011
10495,5,2629,804.105,12,2023,267,5,1,2011
10496,5,2629,787.7095,12,2023,267,5,2,N/A
10497,5,2629,584.4782,12,2023,267,5,2,N/A
10498,5,2630,803.3263,12,2023,267,4,2,N/A
10499,5,2630,576.4675,12,2023,267,4,2,N/A
10500,5,2630,521.019,12,2023,267,4,1,2011
10501,5,2630,821.9921,12,2023,267,4,2,N/A
10502,5,2631,576.4675,12,2023,267,6,2,N/A
10503,5,2631,455.2368,12,2023,267,6,2,N/A
10504,5,2631,521.019,12,2023,267,6,2,N/A
10505,5,2631,521.019,12,2023,267,6,1,2011
10506,5,2631,899.0277,12,2023,267,6,2,N/A
10507,5,2631,821.9921,12,2023,267,6,2,N/A
10508,5,2632,370.8359,12,2023,267,3,1,2011
10509,5,2632,455.2368,12,2023,267,3,1,2011
10510,5,2632,899.0277,12,2023,267,3,2,N/A
10511,5,2633,546.9803,12,2023,267,3,1,2011
10512,5,2633,521.019,12,2023,267,3,1,2011
10513,5,2633,584.4782,12,2023,267,3,2,N/A
10514,5,2634,546.9803,12,2023,267,9,1,2011
10515,5,2634,521.019,12,2023,267,9,1,2011
10516,5,2634,804.105,12,2023,267,9,2,N/A
10517,5,2634,787.7095,12,2023,267,9,2,N/A
10518,5,2634,787.7095,12,2023,267,9,2,N/A
10519,5,2634,787.7095,12,2023,267,9,2,N/A
10520,5,2634,787.7095,12,2023,267,9,2,N/A
10521,5,2634,584.4782,12,2023,267,9,2,N/A
10522,5,2634,821.9921,12,2023,267,9,2,N/A
10523,5,2635,445.9563,12,2023,267,4,1,2011
10524,5,2635,742.3018,12,2023,267,4,2,N/A
10525,5,2635,576.4675,12,2023,267,4,2,N/A
10526,5,2635,787.7095,12,2023,267,4,2,N/A
10527,5,2636,370.8359,12,2023,267,9,1,2011
10528,5,2636,455.2368,12,2023,267,9,1,2011
10529,5,2636,787.7095,12,2023,267,9,2,N/A
10530,5,2636,584.4782,12,2023,267,9,2,N/A
10531,5,2636,742.3018,12,2023,267,9,2,N/A
10532,5,2636,899.0277,12,2023,267,9,N/A,N/A
10533,5,2636,899.0277,12,2023,267,9,N/A,N/A
10534,5,2636,546.9803,12,2023,267,9,2,N/A
10535,5,2636,899.0277,12,2023,267,9,2,N/A
10536,5,2637,747.9545,12,2023,267,5,1,2011
10537,5,2637,521.019,12,2023,267,5,1,2011
10538,5,2637,821.9921,12,2023,267,5,2,N/A
10539,5,2637,899.0277,12,2023,267,5,2,N/A
10540,5,2637,821.9921,12,2023,267,5,N/A,N/A
10541,5,2638,546.9803,12,2023,267,4,1,1727
10542,5,2638,787.7095,12,2023,267,4,2,N/A
10543,5,2638,584.4782,12,2023,267,4,1,2011
10544,5,2638,787.7095,12,2023,267,4,2,N/A
10545,5,2639,584.4782,12,2023,267,4,2,N/A
10546,5,2639,370.8359,12,2023,267,4,N/A,N/A
10547,5,2639,445.9563,12,2023,267,4,2,N/A
10548,5,2639,804.105,12,2023,267,4,1,2011
10549,5,2640,370.8359,12,2023,267,4,1,2011
10550,5,2640,445.9563,12,2023,267,4,1,2011
10551,5,2640,804.105,12,2023,267,4,1,2011
10552,5,2640,742.3018,12,2023,267,4,1,2011
10553,5,2641,551.8703,12,2023,211,1,1,2011
10554,5,2642,449.9431,12,2023,211,2,2,N/A
10555,5,2642,748.938,12,2023,211,2,1,2011
10556,5,2643,374.1512,12,2023,211,8,2,2011
10557,5,2643,449.9431,12,2023,211,8,2,N/A
10558,5,2643,811.2936,12,2023,211,8,1,2011
10559,5,2643,589.7035,12,2023,211,8,2,N/A
10560,5,2643,374.1512,12,2023,211,8,2,N/A
10561,5,2643,459.3066,12,2023,211,8,1,2011
10562,5,2643,794.7516,12,2023,211,8,2,N/A
10563,5,2643,907.065,12,2023,211,8,2,N/A
10564,5,2644,754.6412,12,2023,211,5,1,2011
10565,5,2644,525.6769,12,2023,211,5,1,2011
10566,5,2644,794.7516,12,2023,211,5,1,2011
10567,5,2644,829.3407,12,2023,211,5,1,2011
10568,5,2644,829.3407,12,2023,211,5,N/A,N/A
10569,5,2645,810.508,12,2023,211,8,1,2011
10570,5,2645,581.6211,12,2023,211,8,2,N/A
10571,5,2645,811.2936,12,2023,211,8,2,N/A
10572,5,2645,811.2936,12,2023,211,8,2,N/A
10573,5,2645,525.6769,12,2023,211,8,1,2003
10574,5,2645,829.3407,12,2023,211,8,2,N/A
10575,5,2645,754.6412,12,2023,211,8,N/A,N/A
10576,5,2645,829.3407,12,2023,211,8,N/A,N/A
10577,5,2646,581.6211,12,2023,211,1,2,N/A
10578,5,2647,754.6412,12,2023,211,3,1,2011
10579,5,2647,525.6769,12,2023,211,3,2,N/A
10580,5,2647,589.7035,12,2023,211,3,2,N/A
10581,5,2648,581.6211,12,2023,211,7,2,N/A
10582,5,2648,754.6412,12,2023,211,7,2,2011
10583,5,2648,748.938,12,2023,211,7,2,2011
10584,5,2648,907.065,12,2023,211,7,2,N/A
10585,5,2648,829.3407,12,2023,211,7,2,N/A
10586,5,2648,907.065,12,2023,211,7,N/A,N/A
10587,5,2648,907.065,12,2023,211,7,N/A,N/A
10588,5,2649,581.6211,12,2023,211,6,2,N/A
10589,5,2649,551.8703,12,2023,211,6,1,2011
10590,5,2649,459.3066,12,2023,211,6,1,2011
10591,5,2649,589.7035,12,2023,211,6,1,2011
10592,5,2649,581.6211,12,2023,211,6,2,N/A
10593,5,2649,748.938,12,2023,211,6,1,2004
10594,5,2650,459.3066,12,2023,211,5,1,2011
10595,5,2650,811.2936,12,2023,211,5,1,7607
10596,5,2650,589.7035,12,2023,211,5,1,2011
10597,5,2650,589.7035,12,2023,211,5,2,N/A
10598,5,2650,374.1512,12,2023,211,5,1,2011
10599,5,2651,810.508,12,2023,211,4,2,N/A
10600,5,2651,449.9431,12,2023,211,4,1,2011
10601,5,2651,811.2936,12,2023,211,4,1,2011
10602,5,2651,748.938,12,2023,211,4,1,2011
10603,5,2652,581.6211,12,2023,211,1,1,2011
10604,5,2653,581.6211,12,2023,211,2,2,N/A
10605,5,2653,810.508,12,2023,211,2,2,N/A
10606,5,2654,748.938,12,2023,211,3,1,2011
10607,5,2654,907.065,12,2023,211,3,2,N/A
10608,5,2654,829.3407,12,2023,211,3,N/A,N/A
10609,5,2655,374.1512,12,2023,211,1,1,2011
10610,5,2656,374.1512,12,2023,211,3,1,2011
10611,5,2656,449.9431,12,2023,211,3,2,N/A
10612,5,2656,589.7035,12,2023,211,3,1,2011
10613,5,2657,581.6211,12,2023,211,3,1,2011
10614,5,2657,754.6412,12,2023,211,3,1,2011
10615,5,2657,525.6769,12,2023,211,3,2,2008
10616,5,2658,551.8703,12,2023,211,6,1,2011
10617,5,2658,459.3066,12,2023,211,6,2,N/A
10618,5,2658,794.7516,12,2023,211,6,2,N/A
10619,5,2658,794.7516,12,2023,211,6,2,N/A
10620,5,2658,589.7035,12,2023,211,6,2,N/A
10621,5,2658,907.065,12,2023,211,6,2,N/A
10622,5,2659,551.8703,12,2023,211,7,1,2011
10623,5,2659,459.3066,12,2023,211,7,1,2011
10624,5,2659,748.938,12,2023,211,7,1,2011
10625,5,2659,811.2936,12,2023,211,7,1,2011
10626,5,2659,829.3407,12,2023,211,7,N/A,N/A
10627,5,2659,829.3407,12,2023,211,7,N/A,N/A
10628,5,2659,581.6211,12,2023,211,7,1,2011
10629,5,2660,449.9431,12,2023,211,5,1,2011
10630,5,2660,748.938,12,2023,211,5,1,2011
10631,5,2660,589.7035,12,2023,211,5,1,2011
10632,5,2660,525.6769,12,2023,211,5,1,2011
10633,5,2660,829.3407,12,2023,211,5,2,N/A
10634,5,2661,754.6412,12,2023,211,3,1,2011
10635,5,2661,589.7035,12,2023,211,3,2,N/A
10636,5,2661,794.7516,12,2023,211,3,2,N/A
10637,5,2662,551.8703,12,2023,211,4,1,2011
10638,5,2662,459.3066,12,2023,211,4,1,2011
10639,5,2662,589.7035,12,2023,211,4,1,2011
10640,5,2662,829.3407,12,2023,211,4,2,N/A
10641,5,2663,551.8703,12,2023,211,3,1,2011
10642,5,2663,829.3407,12,2023,211,3,2,N/A
10643,5,2663,829.3407,12,2023,211,3,2,N/A
10644,5,2664,3531.9367,12,2023,332,2,1,4101
10645,5,2664,2491.9338,12,2023,332,2,1,4101
10646,5,2665,3531.9367,12,2023,332,6,1,4101
10647,5,2665,2703.3327,12,2023,332,6,2,N/A
10648,5,2665,2365.5808,12,2023,332,6,2,N/A
10649,5,2665,2434.9972,12,2023,332,6,2,N/A
10650,5,2665,2434.9972,12,2023,332,6,2,N/A
10651,5,2665,2434.9972,12,2023,332,6,N/A,N/A
10652,5,2666,2491.9338,12,2023,332,7,1,4101
10653,5,2666,2680.5776,12,2023,332,7,2,N/A
10654,5,2666,2680.5776,12,2023,332,7,2,N/A
10655,5,2666,2434.9972,12,2023,332,7,2,N/A
10656,5,2666,2365.5808,12,2023,332,7,2,N/A
10657,5,2666,3255.2927,12,2023,332,7,2,N/A
10658,5,2666,2427.4348,12,2023,332,7,2,N/A
10659,5,2667,3531.9367,12,2023,332,5,1,4101
10660,5,2667,2703.3327,12,2023,332,5,1,4101
10661,5,2667,2434.9972,12,2023,332,5,2,N/A
10662,5,2667,2434.9972,12,2023,332,5,2,N/A
10663,5,2667,2434.9972,12,2023,332,5,2,N/A
10664,5,2668,1959.9403,12,2023,332,2,1,4101
10665,5,2668,2551.2193,12,2023,332,2,1,4101
10666,5,2669,2703.3327,12,2023,332,4,2,N/A
10667,5,2669,3531.9367,12,2023,332,4,1,4101
10668,5,2669,2434.9972,12,2023,332,4,2,N/A
10669,5,2669,2365.5808,12,2023,332,4,2,N/A
10670,5,2670,1959.9403,12,2023,332,3,1,4101
10671,5,2670,1156.583,12,2023,332,3,1,4101
10672,5,2670,3531.9367,12,2023,332,3,1,4101
10673,5,2671,2551.2193,12,2023,332,11,1,4101
10674,5,2671,2680.5776,12,2023,332,11,1,4101
10675,5,2671,2826.8982,12,2023,332,11,2,N/A
10676,5,2671,2826.8982,12,2023,332,11,2,N/A
10677,5,2671,2365.5808,12,2023,332,11,2,N/A
10678,5,2671,2365.5808,12,2023,332,11,2,N/A
10679,5,2671,2365.5808,12,2023,332,11,2,N/A
10680,5,2671,2365.5808,12,2023,332,11,2,N/A
10681,5,2671,2434.9972,12,2023,332,11,2,N/A
10682,5,2671,2434.9972,12,2023,332,11,2,N/A
10683,5,2671,2434.9972,12,2023,332,11,N/A,N/A
10684,5,2672,3255.2927,12,2023,332,2,2,N/A
10685,5,2672,2491.9338,12,2023,332,2,1,4101
10686,5,2673,3531.9367,12,2023,332,4,1,4101
10687,5,2673,2703.3327,12,2023,332,4,2,N/A
10688,5,2673,2434.9972,12,2023,332,4,2,N/A
10689,5,2673,2434.9972,12,2023,332,4,N/A,N/A
10690,5,2674,1156.583,12,2023,332,2,2,N/A
10691,5,2674,2703.3327,12,2023,332,2,1,4101
10692,5,2675,3531.9367,12,2023,332,5,1,4101
10693,5,2675,2703.3327,12,2023,332,5,2,N/A
10694,5,2675,2365.5808,12,2023,332,5,2,N/A
10695,5,2675,2365.5808,12,2023,332,5,2,N/A
10696,5,2675,2365.5808,12,2023,332,5,N/A,N/A
10697,5,2676,1465.4394,12,2023,332,7,1,4101
10698,5,2676,2703.3327,12,2023,332,7,1,4101
10699,5,2676,3531.9367,12,2023,332,7,2,N/A
10700,5,2676,2826.8982,12,2023,332,7,2,N/A
10701,5,2676,2680.5776,12,2023,332,7,2,N/A
10702,5,2676,2680.5776,12,2023,332,7,2,N/A
10703,5,2676,2365.5808,12,2023,332,7,N/A,N/A
10704,5,2677,1959.9403,12,2023,332,9,1,4101
10705,5,2677,2551.2193,12,2023,332,9,2,N/A
10706,5,2677,2680.5776,12,2023,332,9,2,N/A
10707,5,2677,2826.8982,12,2023,332,9,2,N/A
10708,5,2677,2826.8982,12,2023,332,9,2,N/A
10709,5,2677,2826.8982,12,2023,332,9,2,N/A
10710,5,2677,2680.5776,12,2023,332,9,2,N/A
10711,5,2677,2434.9972,12,2023,332,9,2,N/A
10712,5,2677,2427.4348,12,2023,332,9,2,N/A
10713,5,2678,2703.3327,12,2023,332,3,2,N/A
10714,5,2678,2434.9972,12,2023,332,3,2,N/A
10715,5,2678,2434.9972,12,2023,332,3,N/A,N/A
10716,5,2679,1465.4394,12,2023,332,6,1,4101
10717,5,2679,1156.583,12,2023,332,6,1,4101
10718,5,2679,3531.9367,12,2023,332,6,1,4101
10719,5,2679,2826.8982,12,2023,332,6,2,N/A
10720,5,2679,3128.6755,12,2023,332,6,1,4101
10721,5,2679,2434.9972,12,2023,332,6,2,N/A
10722,5,2680,1959.9403,12,2023,332,1,1,4101
10723,5,2681,3531.9367,12,2023,332,4,1,4101
10724,5,2681,2703.3327,12,2023,332,4,1,4101
10725,5,2681,2434.9972,12,2023,332,4,2,N/A
10726,5,2681,2434.9972,12,2023,332,4,2,N/A
10727,5,2682,3128.6755,12,2023,332,1,1,4101
10728,5,2683,1959.9403,12,2023,332,2,1,4101
10729,5,2683,2491.9338,12,2023,332,2,1,4101
10730,5,2684,1465.4394,12,2023,332,4,1,4101
10731,5,2684,1156.583,12,2023,332,4,1,4101
10732,5,2684,2826.8982,12,2023,332,4,2,N/A
10733,5,2684,2680.5776,12,2023,332,4,2,N/A
10734,5,2685,1465.4394,12,2023,332,6,1,4101
10735,5,2685,1156.583,12,2023,332,6,1,4101
10736,5,2685,2826.8982,12,2023,332,6,2,N/A
10737,5,2685,2680.5776,12,2023,332,6,2,N/A
10738,5,2685,2365.5808,12,2023,332,6,2,N/A
10739,5,2685,2434.9972,12,2023,332,6,2,N/A
10740,5,2686,2129.7224,12,2023,830,4,1,4105
10741,5,2686,2707.8005,12,2023,830,4,1,4105
10742,5,2686,2912.7857,12,2023,830,4,2,N/A
10743,5,2686,2645.9316,12,2023,830,4,2,N/A
10744,5,2687,1592.3848,12,2023,830,6,1,4105
10745,5,2687,2912.7857,12,2023,830,6,2,N/A
10746,5,2687,3071.7816,12,2023,830,6,2,N/A
10747,5,2687,2570.502,12,2023,830,6,2,N/A
10748,5,2687,2645.9316,12,2023,830,6,2,N/A
10749,5,2687,2570.502,12,2023,830,6,2,N/A
10750,5,2688,1592.3848,12,2023,830,5,1,4105
10751,5,2688,2772.2216,12,2023,830,5,1,4105
10752,5,2688,3071.7816,12,2023,830,5,2,N/A
10753,5,2688,2912.7857,12,2023,830,5,1,4105
10754,5,2688,2570.502,12,2023,830,5,2,N/A
10755,5,2689,2129.7224,12,2023,830,5,1,4105
10756,5,2689,2772.2216,12,2023,830,5,1,4105
10757,5,2689,2645.9316,12,2023,830,5,2,N/A
10758,5,2689,2570.502,12,2023,830,5,2,N/A
10759,5,2689,3537.2862,12,2023,830,5,2,N/A
10760,5,2690,2129.7224,12,2023,830,6,1,4105
10761,5,2690,2772.2216,12,2023,830,6,1,4105
10762,5,2690,3837.8949,12,2023,830,6,1,4105
10763,5,2690,2937.512,12,2023,830,6,2,N/A
10764,5,2690,2645.9316,12,2023,830,6,2,N/A
10765,5,2690,2645.9316,12,2023,830,6,2,N/A
10766,5,2691,2637.7142,12,2023,830,1,1,4105
10767,5,2692,2129.7224,12,2023,830,5,1,4105
10768,5,2692,2772.2216,12,2023,830,5,1,4105
10769,5,2692,2937.512,12,2023,830,5,2,N/A
10770,5,2692,2912.7857,12,2023,830,5,2,N/A
10771,5,2692,2912.7857,12,2023,830,5,2,N/A
10772,5,2693,1592.3848,12,2023,830,5,1,4105
10773,5,2693,2912.7857,12,2023,830,5,1,4105
10774,5,2693,2912.7857,12,2023,830,5,1,4105
10775,5,2693,3071.7816,12,2023,830,5,2,N/A
